feature,feature_name,max_abs_weight_score
F19656,feature_19656,0.14036859571933746
F3383,feature_3383,0.1380293220281601
F871,feature_871,0.13309498131275177
F10783,feature_10783,0.12894032895565033
F10955,feature_10955,0.12759169936180115
F6334,feature_6334,0.1274203658103943
F4846,feature_4846,0.1270989179611206
F854,feature_854,0.12667790055274963
F15088,feature_15088,0.12647493183612823
F11248,feature_11248,0.12638136744499207
F18778,feature_18778,0.1259315013885498
F7234,feature_7234,0.12585319578647614
F15484,feature_15484,0.12492585927248001
F9749,feature_9749,0.12484662234783173
F1719,feature_1719,0.12464452534914017
F8230,feature_8230,0.12375231087207794
F12838,feature_12838,0.12346698343753815
F7242,feature_7242,0.12299904972314835
F14443,feature_14443,0.1227509081363678
F3860,feature_3860,0.1222337931394577
F4471,feature_4471,0.12221317738294601
F1947,feature_1947,0.12216673046350479
F19802,feature_19802,0.12208771705627441
F2605,feature_2605,0.12162628024816513
F15027,feature_15027,0.12102793157100677
F3330,feature_3330,0.12084504216909409
F16490,feature_16490,0.1205453872680664
F11474,feature_11474,0.12012400478124619
F13411,feature_13411,0.11938498914241791
F17729,feature_17729,0.11926385760307312
F8415,feature_8415,0.1191183477640152
F5164,feature_5164,0.11894457042217255
F735,feature_735,0.11887340992689133
F5756,feature_5756,0.11876437067985535
F3279,feature_3279,0.1186392530798912
F5269,feature_5269,0.11856798827648163
F9343,feature_9343,0.11841125041246414
F7409,feature_7409,0.11818766593933105
F9197,feature_9197,0.1179986447095871
F12953,feature_12953,0.11776497960090637
F4315,feature_4315,0.11733203381299973
F9193,feature_9193,0.11687224358320236
F4888,feature_4888,0.11675021052360535
F12259,feature_12259,0.11673232913017273
F3506,feature_3506,0.1165224015712738
F3382,feature_3382,0.11646029353141785
F11053,feature_11053,0.11631878465414047
F4744,feature_4744,0.11618921160697937
F2832,feature_2832,0.11618001013994217
F4472,feature_4472,0.11606299877166748
F19037,feature_19037,0.1155938059091568
F8858,feature_8858,0.11553796380758286
F16082,feature_16082,0.11531436443328857
F10238,feature_10238,0.11491265892982483
F4551,feature_4551,0.11478438228368759
F1493,feature_1493,0.11478304117918015
F16455,feature_16455,0.11456631124019623
F13891,feature_13891,0.11430872231721878
F3324,feature_3324,0.11416195333003998
F5139,feature_5139,0.11402548104524612
F8368,feature_8368,0.11392374336719513
F3453,feature_3453,0.1138419508934021
F6220,feature_6220,0.11357833445072174
F16078,feature_16078,0.11316445469856262
F2095,feature_2095,0.11303096264600754
F10309,feature_10309,0.11296769976615906
F8241,feature_8241,0.11287683248519897
F3280,feature_3280,0.11268696933984756
F7634,feature_7634,0.11266884952783585
F14778,feature_14778,0.11226019263267517
F7624,feature_7624,0.11224789917469025
F5405,feature_5405,0.11212493479251862
F17366,feature_17366,0.11196945607662201
F12642,feature_12642,0.11165712773799896
F13218,feature_13218,0.11155673861503601
F7618,feature_7618,0.111491858959198
F8369,feature_8369,0.11133033782243729
F15839,feature_15839,0.11129750311374664
F6455,feature_6455,0.11127597838640213
F11577,feature_11577,0.11124345660209656
F6201,feature_6201,0.11120651662349701
F2799,feature_2799,0.11087106913328171
F3374,feature_3374,0.11082903295755386
F16057,feature_16057,0.11079074442386627
F13998,feature_13998,0.11074608564376831
F2971,feature_2971,0.11063650995492935
F4401,feature_4401,0.11062074452638626
F3460,feature_3460,0.11052928864955902
F8042,feature_8042,0.1105249673128128
F730,feature_730,0.11049836128950119
F8434,feature_8434,0.11048708856105804
F14315,feature_14315,0.11041795462369919
F18198,feature_18198,0.11030209064483643
F9523,feature_9523,0.1102302074432373
F3351,feature_3351,0.11020369827747345
F4490,feature_4490,0.11017107218503952
F1205,feature_1205,0.11014921963214874
F8070,feature_8070,0.11014064401388168
F3282,feature_3282,0.1101057380437851
F4738,feature_4738,0.11004354059696198
F7330,feature_7330,0.10983045399188995
F9953,feature_9953,0.10977432131767273
F15499,feature_15499,0.10973647981882095
F3156,feature_3156,0.10969850420951843
F18355,feature_18355,0.10965801775455475
F2187,feature_2187,0.1096329614520073
F16469,feature_16469,0.10956273227930069
F7332,feature_7332,0.10944829136133194
F11349,feature_11349,0.10942436754703522
F867,feature_867,0.10936182737350464
F14942,feature_14942,0.1092972606420517
F1828,feature_1828,0.10928662866353989
F13432,feature_13432,0.10927364975214005
F1655,feature_1655,0.10926830768585205
F8675,feature_8675,0.10922902822494507
F853,feature_853,0.10915786027908325
F18412,feature_18412,0.10914009809494019
F9165,feature_9165,0.10910359025001526
F13577,feature_13577,0.10906357318162918
F6215,feature_6215,0.10903660953044891
F6902,feature_6902,0.10889214277267456
F14262,feature_14262,0.10880696028470993
F17478,feature_17478,0.10873262584209442
F9431,feature_9431,0.1086464375257492
F9527,feature_9527,0.10862060636281967
F4585,feature_4585,0.10858896374702454
F12085,feature_12085,0.10845287889242172
F17059,feature_17059,0.10841282457113266
F11667,feature_11667,0.10836736857891083
F7854,feature_7854,0.10835921764373779
F15302,feature_15302,0.10833531618118286
F3314,feature_3314,0.10822762548923492
F1382,feature_1382,0.10817720741033554
F8226,feature_8226,0.10816862434148788
F5200,feature_5200,0.10816609114408493
F14958,feature_14958,0.10812763124704361
F4666,feature_4666,0.10812710970640182
F11465,feature_11465,0.10773896425962448
F18401,feature_18401,0.10773340612649918
F18611,feature_18611,0.1077173724770546
F18157,feature_18157,0.10768931359052658
F11869,feature_11869,0.10768535733222961
F7704,feature_7704,0.10764233767986298
F14077,feature_14077,0.10753408074378967
F8587,feature_8587,0.10752247273921967
F10008,feature_10008,0.10750743746757507
F9195,feature_9195,0.10750332474708557
F17978,feature_17978,0.10739748179912567
F15762,feature_15762,0.107389435172081
F4901,feature_4901,0.10726615786552429
F4660,feature_4660,0.10724429041147232
F6436,feature_6436,0.10723789781332016
F2640,feature_2640,0.1072268933057785
F5987,feature_5987,0.107221320271492
F3348,feature_3348,0.10721655189990997
F5617,feature_5617,0.10715794563293457
F6195,feature_6195,0.10715048760175705
F8734,feature_8734,0.107106514275074
F1742,feature_1742,0.10694561153650284
F18854,feature_18854,0.1069309338927269
F3357,feature_3357,0.10692308098077774
F7334,feature_7334,0.10678946226835251
F743,feature_743,0.10677289217710495
F3712,feature_3712,0.1067584976553917
F13653,feature_13653,0.10675065219402313
F10647,feature_10647,0.10673200339078903
F3317,feature_3317,0.1067008376121521
F18317,feature_18317,0.10669451951980591
F18979,feature_18979,0.10665733367204666
F294,feature_294,0.10664378106594086
F4748,feature_4748,0.10662499070167542
F13957,feature_13957,0.10652432590723038
F19300,feature_19300,0.1064944937825203
F4205,feature_4205,0.10648773610591888
F3369,feature_3369,0.10645227134227753
F13428,feature_13428,0.10642801970243454
F1944,feature_1944,0.10639309883117676
F10006,feature_10006,0.1063666045665741
F8200,feature_8200,0.1062810942530632
F17767,feature_17767,0.10618443042039871
F14996,feature_14996,0.1061021089553833
F15926,feature_15926,0.10605012625455856
F18420,feature_18420,0.10600829124450684
F6338,feature_6338,0.10597239434719086
F3786,feature_3786,0.10595065355300903
F18290,feature_18290,0.10591935366392136
F5967,feature_5967,0.10588207095861435
F16049,feature_16049,0.10587760806083679
F13424,feature_13424,0.1058361753821373
F13142,feature_13142,0.10580525547266006
F15459,feature_15459,0.10577578842639923
F8825,feature_8825,0.10573714226484299
F8121,feature_8121,0.10569983720779419
F11669,feature_11669,0.10566480457782745
F8258,feature_8258,0.10555621981620789
F3884,feature_3884,0.10550525039434433
F3333,feature_3333,0.10546040534973145
F1518,feature_1518,0.10544273257255554
F13877,feature_13877,0.10541030764579773
F13217,feature_13217,0.10526300221681595
F16107,feature_16107,0.10524603724479675
F7261,feature_7261,0.1052364632487297
F12702,feature_12702,0.10516883432865143
F16969,feature_16969,0.10515444725751877
F19635,feature_19635,0.10511262714862823
F14155,feature_14155,0.10510162264108658
F13609,feature_13609,0.1050695851445198
F4774,feature_4774,0.10505110025405884
F19149,feature_19149,0.10500510782003403
F8917,feature_8917,0.10497020184993744
F489,feature_489,0.10496405512094498
F353,feature_353,0.10494185239076614
F5218,feature_5218,0.10493551939725876
F8314,feature_8314,0.1048862636089325
F6936,feature_6936,0.10486383736133575
F7068,feature_7068,0.10481582581996918
F17398,feature_17398,0.10477808117866516
F16389,feature_16389,0.1045558825135231
F16392,feature_16392,0.10454916208982468
F14342,feature_14342,0.10452302545309067
F2629,feature_2629,0.10450178384780884
F10209,feature_10209,0.104465551674366
F17690,feature_17690,0.1044636145234108
F3241,feature_3241,0.10446098446846008
F5639,feature_5639,0.10445921123027802
F13124,feature_13124,0.10440275073051453
F10712,feature_10712,0.10438355058431625
F20230,feature_20230,0.10434334725141525
F5964,feature_5964,0.10432028025388718
F1575,feature_1575,0.10429960489273071
F3216,feature_3216,0.10428323596715927
F2769,feature_2769,0.10424099117517471
F6903,feature_6903,0.10423099994659424
F11566,feature_11566,0.10422880947589874
F10336,feature_10336,0.10417025536298752
F15818,feature_15818,0.10415732860565186
F1634,feature_1634,0.1041569784283638
F15624,feature_15624,0.10410097986459732
F4207,feature_4207,0.10408700257539749
F3450,feature_3450,0.10408444702625275
F12237,feature_12237,0.10403754562139511
F3617,feature_3617,0.10400932282209396
F9715,feature_9715,0.10400274395942688
F7906,feature_7906,0.10399335622787476
F8323,feature_8323,0.10392738878726959
F19033,feature_19033,0.10389667004346848
F14519,feature_14519,0.10383260995149612
F11912,feature_11912,0.10374580323696136
F7046,feature_7046,0.10372807085514069
F11874,feature_11874,0.10370238125324249
F5574,feature_5574,0.10369964689016342
F9468,feature_9468,0.10368011891841888
F1253,feature_1253,0.1036083996295929
F8390,feature_8390,0.10360117256641388
F18937,feature_18937,0.10358926653862
F10448,feature_10448,0.1035444587469101
F3858,feature_3858,0.10351966321468353
F375,feature_375,0.1035018265247345
F16458,feature_16458,0.10347098857164383
F6740,feature_6740,0.10346575081348419
F7588,feature_7588,0.10344529896974564
F7574,feature_7574,0.10342874377965927
F4574,feature_4574,0.10339805483818054
F8388,feature_8388,0.1033957302570343
F18218,feature_18218,0.10337845236063004
F12781,feature_12781,0.10330942273139954
F3017,feature_3017,0.10330674797296524
F16663,feature_16663,0.10322055220603943
F7447,feature_7447,0.10321187227964401
F4948,feature_4948,0.10318297892808914
F2948,feature_2948,0.10315237939357758
F11243,feature_11243,0.1031360849738121
F4266,feature_4266,0.10311083495616913
F1796,feature_1796,0.10307841002941132
F10601,feature_10601,0.1030658558011055
F8324,feature_8324,0.10305634140968323
F9763,feature_9763,0.10297521203756332
F3375,feature_3375,0.10291612893342972
F3365,feature_3365,0.10290023684501648
F4518,feature_4518,0.10289179533720016
F3281,feature_3281,0.10287698358297348
F2996,feature_2996,0.10286422073841095
F10312,feature_10312,0.10283681005239487
F8155,feature_8155,0.10282237082719803
F4604,feature_4604,0.10274452716112137
F335,feature_335,0.1027098149061203
