feature,feature_name,max_abs_weight_score
F18,feature_18,0.6493159532546997
F76,feature_76,0.5004085898399353
F13,feature_13,0.4760603606700897
F68,feature_68,0.4528893530368805
F49,feature_49,0.4469653367996216
F45,feature_45,0.4402133524417877
F47,feature_47,0.43479445576667786
F77,feature_77,0.42852523922920227
F3,feature_3,0.4132523834705353
F33,feature_33,0.41290250420570374
F53,feature_53,0.41257426142692566
F21,feature_21,0.404352605342865
F46,feature_46,0.3993852436542511
F9,feature_9,0.3978053033351898
F31,feature_31,0.39490455389022827
F66,feature_66,0.39087679982185364
