epoch,accuracy,loss
1,0.6811475396156311,0.6640276908874512
2,0.8475409865379333,0.5344646155834198
3,0.87704918384552,0.44961596131324766
4,0.8778688549995423,0.39353510737419123
5,0.87704918384552,0.3589112758636474
6,0.87704918384552,0.3378066748380661
7,0.87704918384552,0.3268683969974518
8,0.87704918384552,0.3195356667041778
9,0.8762295126914978,0.31644231677055357
10,0.8754098415374756,0.3146538078784943
11,0.8762295126914978,0.3131818324327469
12,0.87704918384552,0.31226907968521117
13,0.8762295126914978,0.31274937391281127
14,0.87704918384552,0.3112868785858154
15,0.87704918384552,0.3108747541904449
16,0.87704918384552,0.3104907095432281
17,0.87704918384552,0.3104546338319778
18,0.87704918384552,0.30988548398017884
19,0.8762295126914978,0.3101423233747482
20,0.8762295126914978,0.3099429309368133
21,0.87704918384552,0.3092524826526642
22,0.87704918384552,0.3088935703039169
23,0.87704918384552,0.30874927639961236
24,0.8762295126914978,0.30828230381011956
25,0.8762295126914978,0.3084384322166443
26,0.8762295126914978,0.308308270573616
27,0.87704918384552,0.3079158931970596
28,0.8762295126914978,0.30803335607051846
29,0.8762295126914978,0.30759887695312493
30,0.8762295126914978,0.3073978126049041
31,0.8762295126914978,0.3071115881204605
32,0.87704918384552,0.3069491565227508
33,0.87704918384552,0.30675641894340516
34,0.8762295126914978,0.3068222284317016
35,0.8762295126914978,0.30685016810894006
36,0.8762295126914978,0.30662973821163175
37,0.8762295126914978,0.3066955924034118
38,0.8762295126914978,0.3066031754016876
39,0.8762295126914978,0.30638503730297084
40,0.87704918384552,0.3066220998764038
41,0.87704918384552,0.3061728209257125
42,0.87704918384552,0.30604431927204134
43,0.8762295126914978,0.3057613283395767
44,0.8762295126914978,0.3056053519248962
45,0.8762295126914978,0.30574839711189267
46,0.87704918384552,0.30640474557876585
47,0.8762295126914978,0.3052365869283676
48,0.87704918384552,0.3057169556617737
49,0.8762295126914978,0.30527654886245725
50,0.8762295126914978,0.30458469092845913
