epoch,accuracy,loss
1,0.7459016263484954,0.593426513671875
2,0.8565573811531066,0.47373197674751283
3,0.8672131180763245,0.40624295473098754
4,0.8696721315383911,0.36982418894767755
5,0.8754098415374756,0.3511375576257706
6,0.8745901703834533,0.34161037504673
7,0.8754098415374756,0.3357088387012481
8,0.8762295126914978,0.3316185802221298
9,0.8762295126914978,0.3287058472633361
10,0.8762295126914978,0.32572629153728483
11,0.8762295126914978,0.3241241812705994
12,0.8762295126914978,0.32162889540195466
13,0.8754098415374756,0.32075794339179986
14,0.8754098415374756,0.3185581475496292
15,0.8754098415374756,0.31788804531097414
16,0.8762295126914978,0.3179807901382446
17,0.8754098415374756,0.31700786352157595
18,0.8762295126914978,0.3156492859125137
19,0.8762295126914978,0.31443822383880615
20,0.8762295126914978,0.31457374989986414
21,0.8745901703834533,0.3156635671854019
22,0.8762295126914978,0.31268949806690216
23,0.8762295126914978,0.3121938496828079
24,0.8762295126914978,0.311572003364563
25,0.8762295126914978,0.31111512482166287
26,0.8762295126914978,0.31047011911869044
27,0.8762295126914978,0.3101519078016281
28,0.8762295126914978,0.30964316427707667
29,0.8762295126914978,0.30879173874855037
30,0.8754098415374756,0.30866584181785583
31,0.8762295126914978,0.30878542363643646
32,0.8762295126914978,0.3073976993560791
33,0.8754098415374756,0.3069084376096725
34,0.8762295126914978,0.3073420464992523
35,0.8762295126914978,0.3060479432344436
36,0.8762295126914978,0.306356155872345
37,0.8754098415374756,0.3054065853357315
38,0.8754098415374756,0.30533176362514497
39,0.8762295126914978,0.3048732310533523
40,0.8762295126914978,0.304318955540657
41,0.8754098415374756,0.3046010226011276
42,0.8762295126914978,0.3038494348526001
43,0.8762295126914978,0.3045702338218689
44,0.8762295126914978,0.30339947342872614
45,0.8762295126914978,0.3048797398805618
46,0.8754098415374756,0.3026220083236694
47,0.8754098415374756,0.30305454134941096
48,0.8754098415374756,0.302394163608551
49,0.8762295126914978,0.30190654397010797
50,0.8762295126914978,0.3020201414823532
